person_id_random,birthday,gender,signup_date,fb_friend_count,current_home_years,current_home_months,living_situation,current_job_years,current_job_months,education,how_much_paid,how_often_paid,referral_source,outstanding_loan,use_mobile_wallet_how_often,relationship_status,is_employed
6166787811,6/15/84,M,7/14/15 8:50,889,5+,11,pay_rent,4,9,college,18000,monthly,facebook,no,few_times_a_week,married,yes
9360194810,12/27/65,F,7/14/15 9:01,159,5+,1,with_family,,,college,50000,monthly,facebook,yes,few_times_a_week,long-term,no
7812481370,5/22/82,M,7/14/15 9:21,207,5+,4,pay_rent,,,college,30000,monthly,facebook,no,daily,married,no
9594494228,4/5/88,F,7/14/15 10:04,2680,2,0,own_home,2,0,high_school,20000,monthly,friend,no,daily,single,yes
5494244789,7/19/65,F,7/14/15 12:00,935,5+,0,pay_rent,5+,0,college,37926,monthly,facebook,no,few_times_a_week,married,yes
6932669121,11/28/88,M,7/14/15 22:04,922,4,0,pay_rent,3,3,high_school,18330,monthly,facebook,no,daily,married,yes
5570008040,2/14/85,F,7/14/15 23:24,71,1,11,with_family,2,2,college,40000,monthly,facebook,no,daily,married,yes
1433787755,9/18/94,M,7/15/15 2:28,1808,5+,0,own_home,,,college,2500,monthly,friend,no,daily,single,no
3997325567,4/24/79,F,7/15/15 2:43,271,3,6,pay_rent,5+,2,college,12000,monthly,friend,no,few_times_a_week,single,yes
4390479181,9/24/78,M,7/15/15 3:28,46,5+,0,own_home,,,high_school,700,daily,google_play_store,yes,daily,married,no
8638580379,10/27/77,M,7/15/15 5:06,631,4,0,pay_rent,5+,0,college,18000,monthly,friend,yes,daily,married,yes
2516578297,2/12/83,M,7/15/15 5:48,855,2,7,pay_rent,1,6,college,20000,monthly,google_play_store,yes,few_times_a_week,alternative,yes
6298599815,7/27/91,F,7/15/15 6:04,2028,3,4,pay_rent,,,college,15000,monthly,google_play_store,no,few_times_a_week,single,no
8341793330,12/29/73,M,7/15/15 6:48,145,3,0,pay_rent,,,high_school,1500,daily,facebook,yes,daily,married,no
4954349033,4/22/81,M,7/15/15 9:38,419,5+,5,pay_rent,3,11,college,36000,monthly,friend,no,daily,married,yes
8993973315,7/29/93,M,7/15/15 11:31,295,2,0,student_housing,,,high_school,0,monthly,facebook,yes,daily,single,no
7503162837,9/27/82,M,7/16/15 2:53,237,4,3,pay_rent,4,5,high_school,700,daily,friend,yes,few_times_a_week,married,yes
7823111794,6/20/78,M,7/16/15 3:47,233,5+,0,pay_rent,,,high_school,300,daily,google_play_store,no,daily,married,no
5413136059,9/14/88,F,7/16/15 4:15,498,0,3,pay_rent,,,college,20000,monthly,friend,yes,few_times_a_week,married,no
9317300927,11/25/82,F,7/16/15 5:01,1748,2,4,own_home,,,high_school,18000,monthly,friend,no,daily,married,no
8609804338,6/18/85,M,7/16/15 5:28,1103,5+,0,pay_rent,1,0,college,14500,monthly,facebook,no,few_times_a_week,married,yes
7907830040,2/28/79,F,7/16/15 6:35,88,5+,0,pay_rent,,,college,5000,daily,friend,yes,daily,married,no
4178348652,4/27/85,M,7/16/15 6:59,234,4,0,pay_rent,5+,0,college,20000,monthly,friend,yes,few_times_a_week,married,yes
1628091660,2/25/79,F,7/16/15 10:32,694,3,0,pay_rent,,,college,3000,daily,friend,no,daily,single,no
3390119816,4/2/84,M,7/16/15 11:04,309,5+,0,with_family,5+,0,college,11000,monthly,facebook,yes,few_times_a_week,married,yes
1314735035,12/7/84,F,7/16/15 11:12,1572,5+,0,pay_rent,,,college,12000,weekly,google_play_store,yes,few_times_a_week,married,no
7312055154,8/18/92,M,7/16/15 15:11,560,4,0,pay_rent,,,college,40000,monthly,friend,no,daily,single,no
1307595846,12/2/69,M,7/16/15 23:43,424,2,0,pay_rent,1,4,college,15000,monthly,facebook,no,daily,single,yes
1931231157,11/10/89,M,7/17/15 0:40,596,0,7,pay_rent,3,0,college,20750,monthly,google_play_store,yes,few_times_a_week,single,yes
1907063151,7/26/82,F,7/17/15 1:41,213,5+,0,own_home,,,college,30000,monthly,friend,no,few_times_a_week,married,no
8615494905,4/16/83,M,7/17/15 6:26,607,3,0,pay_rent,5+,0,college,56000,monthly,google_play_store,no,few_times_a_week,married,yes
1795159548,5/9/92,F,7/17/15 10:02,2170,1,3,other,,,college,0,daily,family,no,few_times_a_week,married,no
7330824170,3/21/92,F,7/17/15 12:51,1919,2,0,pay_rent,2,0,high_school,10000,monthly,facebook,no,few_times_a_week,single,yes
4883396224,7/7/86,M,7/17/15 22:16,2530,1,5,pay_rent,2,0,college,50000,monthly,family,no,few_times_a_week,single,yes
7088580488,6/1/82,F,7/17/15 22:41,86,5+,0,own_home,2,0,college,30000,monthly,friend,no,few_times_a_week,single,yes
1197328073,9/4/76,F,7/18/15 2:58,431,4,0,pay_rent,5+,0,college,80000,monthly,friend,yes,daily,alternative,yes
5755633864,11/23/83,M,7/18/15 3:02,958,4,0,own_home,4,0,high_school,10000,monthly,facebook,no,few_times_a_week,long-term,yes
4094268919,7/10/91,M,7/18/15 3:20,920,4,5,pay_rent,5+,2,high_school,22000,monthly,facebook,no,few_times_a_week,married,yes
5610431323,12/23/93,M,7/18/15 4:03,250,4,0,pay_rent,3,0,high_school,2000,weekly,facebook,no,few_times_a_week,single,yes
8017301815,5/15/89,F,7/18/15 5:32,82,5+,10,with_family,,,college,5000,monthly,family,no,few_times_a_month,single,no
4032452127,8/16/89,M,7/18/15 11:49,547,4,2,pay_rent,,,college,30000,monthly,friend,no,daily,married,no
4252440796,10/5/75,F,7/18/15 13:07,89,5+,0,pay_rent,,,high_school,600,daily,facebook,no,few_times_a_week,single,no
8100109588,5/6/88,M,7/18/15 17:58,428,2,1,pay_rent,3,6,college,28000,monthly,facebook,no,few_times_a_week,long-term,yes
4716039696,12/26/85,M,7/18/15 21:14,187,3,0,pay_rent,5+,0,high_school,30000,monthly,facebook,no,few_times_a_week,married,yes
8948179644,6/14/84,M,7/19/15 0:54,1879,2,0,pay_rent,3,0,college,35000,monthly,friend,yes,few_times_a_week,long-term,yes
9583895012,6/25/83,M,7/19/15 3:21,442,5+,0,own_home,5+,0,college,30000,monthly,friend,no,few_times_a_week,married,yes
7614759494,4/2/90,M,7/19/15 3:30,179,1,3,pay_rent,2,9,high_school,9000,monthly,facebook,no,daily,married,yes
2696051892,7/12/73,M,7/19/15 5:07,560,5+,0,with_family,,,high_school,15000,monthly,facebook,no,few_times_a_month,married,no
2583567580,11/10/77,M,7/19/15 6:42,202,5+,0,pay_rent,0,1,masters,90000,monthly,google_play_store,no,few_times_a_week,married,yes
7822001133,1/16/82,M,7/20/15 0:40,695,3,0,own_home,,,college,40000,monthly,facebook,no,few_times_a_week,married,no
1648126910,5/13/96,M,7/20/15 2:44,407,3,2,student_housing,2,3,college,10123,monthly,friend,no,few_times_a_week,single,yes
5579357593,10/3/87,M,7/20/15 4:16,274,5+,0,with_family,,,college,0,daily,google_play_store,yes,few_times_a_week,single,no
7624836270,1/12/83,M,7/20/15 6:00,1101,5+,0,with_family,1,0,primary,15000,monthly,facebook,no,few_times_a_week,married,yes
5594363895,8/28/91,M,7/20/15 8:52,531,0,8,pay_rent,1,6,college,33000,monthly,facebook,no,few_times_a_week,long-term,yes
3814425270,6/2/87,F,7/20/15 23:48,310,2,0,pay_rent,2,0,high_school,10000,monthly,facebook,no,few_times_a_month,married,yes
4587521056,9/19/92,F,7/21/15 2:25,1526,4,0,student_housing,1,0,college,10000,monthly,friend,yes,daily,long-term,yes
4166295326,5/26/89,M,7/21/15 2:30,1094,4,7,pay_rent,1,3,college,20000,monthly,facebook,yes,few_times_a_week,married,yes
1757809206,1/12/93,M,7/21/15 2:44,1219,5+,0,with_family,,,college,10000,monthly,friend,no,daily,long-term,no
9945630480,3/8/84,M,7/21/15 3:00,328,5+,11,pay_rent,4,3,high_school,20000,monthly,friend,no,few_times_a_week,married,yes
8232732829,7/9/89,M,7/21/15 8:47,229,4,0,pay_rent,4,0,high_school,45000,monthly,friend,no,daily,single,yes
9981142125,11/8/68,M,7/21/15 8:56,408,5+,0,own_home,5+,0,high_school,60,monthly,friend,no,daily,married,yes
4387253723,1/29/88,M,7/21/15 11:01,415,3,0,pay_rent,0,3,college,40000,monthly,facebook,no,daily,single,yes
2105390081,5/20/77,F,7/21/15 22:59,59,5+,0,own_home,5+,0,college,36500,monthly,friend,yes,daily,married,yes
8401108350,8/7/92,M,7/21/15 23:53,554,2,1,student_housing,,,college,5000,monthly,friend,no,few_times_a_week,single,no
3743259894,3/15/92,F,7/22/15 0:07,407,5+,11,with_family,0,3,college,20000,monthly,friend,no,few_times_a_month,long-term,yes
3576021824,12/10/88,F,7/22/15 1:53,729,2,4,pay_rent,2,0,masters,30000,monthly,friend,no,daily,single,yes
2972009047,10/2/95,M,7/22/15 3:58,154,1,0,student_housing,,,college,0,daily,brand_representative,yes,few_times_a_month,single,no
5312329083,4/22/72,M,7/22/15 5:34,292,4,0,pay_rent,,,primary,60000,daily,facebook,yes,daily,married,no
1006266651,2/6/62,F,7/22/15 7:05,404,1,0,student_housing,,,college,10,daily,friend,no,few_times_a_week,single,no
8345153046,3/5/65,F,7/22/15 11:15,478,0,7,pay_rent,5+,0,college,55000,monthly,facebook,no,daily,alternative,yes
6059655032,3/14/76,M,7/22/15 11:21,1664,5+,0,own_home,5+,0,high_school,1000,daily,facebook,yes,daily,married,yes
3805746294,12/21/85,M,7/22/15 12:30,258,4,0,pay_rent,3,7,primary,456,daily,friend,yes,few_times_a_month,married,yes
4869342318,5/1/89,M,7/22/15 12:48,233,3,0,pay_rent,,,college,2000,weekly,friend,yes,daily,married,no
6307005446,5/26/82,F,7/22/15 15:53,445,1,0,student_housing,2,2,college,3000,weekly,facebook,no,few_times_a_month,long-term,yes
6848523196,3/9/93,F,7/23/15 0:03,972,3,0,pay_rent,0,2,college,15000,monthly,brand_representative,no,few_times_a_week,long-term,yes
9289420258,11/29/90,M,7/23/15 3:06,238,3,5,pay_rent,1,10,college,30000,monthly,friend,yes,few_times_a_month,married,yes
4540783923,3/4/90,M,7/23/15 4:04,2415,3,6,pay_rent,3,6,college,17000,monthly,friend,no,few_times_a_week,single,yes
7762100560,8/17/79,F,7/23/15 7:00,201,1,0,pay_rent,1,0,primary,10000,weekly,facebook,no,few_times_a_week,single,yes
8237091184,6/27/84,M,7/23/15 7:23,2037,3,4,pay_rent,2,3,masters,110000,monthly,friend,yes,daily,married,yes
2235447216,4/7/85,F,7/23/15 12:38,1268,5+,0,pay_rent,3,0,college,8000,weekly,facebook,yes,few_times_a_month,long-term,yes
7232432889,8/11/84,M,7/23/15 12:48,575,2,6,other,5+,0,high_school,15000,monthly,facebook,yes,few_times_a_month,married,yes
4746602099,3/14/92,M,7/23/15 14:25,1024,3,7,student_housing,,,high_school,0,daily,friend,yes,few_times_a_week,single,no
5284029609,2/4/79,M,7/23/15 22:01,626,2,0,pay_rent,5+,0,college,50000,monthly,family,yes,daily,married,yes
5511930733,10/7/83,F,7/24/15 0:20,226,5+,0,own_home,5+,0,college,51000,monthly,facebook,yes,few_times_a_week,alternative,yes
6896652654,8/16/85,F,7/24/15 0:30,808,5+,0,own_home,3,0,college,35000,monthly,google_play_store,yes,few_times_a_week,married,yes
8115915015,12/8/79,M,7/24/15 2:59,505,1,4,pay_rent,1,2,primary,70000,monthly,google_play_store,no,few_times_a_week,married,yes
4460847262,11/26/82,M,7/24/15 3:20,123,3,6,own_home,4,9,college,50000,monthly,friend,no,daily,married,yes
3341030922,1/21/88,,7/24/15 3:21,,1,0,pay_rent,0,9,high_school,25000,monthly,google_play_store,yes,few_times_a_week,single,yes
3379597805,11/11/90,F,7/24/15 3:25,304,3,0,pay_rent,,,college,10000,monthly,friend,no,few_times_a_week,married,no
7589645523,3/8/90,F,7/24/15 4:58,385,1,3,pay_rent,1,3,college,47000,monthly,friend,no,few_times_a_week,long-term,yes
4756053552,12/26/91,M,7/24/15 5:25,622,5+,0,pay_rent,5+,0,college,1500,monthly,facebook,yes,daily,married,yes
3804528307,1/7/84,,7/24/15 10:23,,1,5,pay_rent,3,2,college,20,monthly,google_play_store,no,few_times_a_week,married,yes
8594242129,9/14/85,M,7/25/15 4:25,154,0,7,with_family,,,college,20000,monthly,friend,no,few_times_a_week,married,no
2990471607,4/28/84,M,7/25/15 12:42,256,5+,0,own_home,5+,0,college,60000,monthly,family,no,daily,married,yes
8707691098,4/20/85,,7/25/15 23:02,,5+,0,pay_rent,2,0,college,20000,monthly,friend,no,few_times_a_week,single,yes
6171176971,9/10/90,M,7/25/15 23:27,269,5+,7,pay_rent,,,primary,500,daily,friend,no,few_times_a_week,married,no
2614224686,1/10/85,F,7/26/15 4:23,628,2,0,pay_rent,0,4,college,45000,monthly,friend,yes,few_times_a_week,married,yes
2345287133,7/10/68,,7/26/15 5:40,,3,6,own_home,5+,0,masters,413000,monthly,facebook,no,daily,married,yes
8838001754,5/11/92,M,7/26/15 9:39,3851,2,4,own_home,1,2,college,35000,monthly,family,no,daily,married,yes
4368145247,11/19/89,M,7/26/15 9:49,580,2,5,pay_rent,1,2,college,30,monthly,family,no,few_times_a_week,married,yes
6972053524,5/19/83,M,7/26/15 17:21,197,5+,6,pay_rent,5+,8,college,10000,monthly,friend,no,daily,single,yes
4202412536,7/21/92,M,7/26/15 22:50,584,0,10,pay_rent,0,8,college,25000,monthly,google_play_store,yes,few_times_a_week,married,yes
1810141165,6/19/81,,7/26/15 23:33,,2,3,pay_rent,1,0,college,100000,monthly,google_play_store,no,few_times_a_week,married,yes
4785949170,11/1/83,,7/27/15 0:06,,5+,0,pay_rent,5+,0,high_school,16000,monthly,google_play_store,no,few_times_a_week,married,yes
2772007373,2/1/76,M,7/27/15 3:47,93,5+,0,pay_rent,,,high_school,700,daily,google_play_store,no,daily,married,no
6490017335,12/22/78,,7/27/15 7:37,,3,0,pay_rent,,,college,1000,weekly,brand_representative,no,few_times_a_week,single,no
6094242225,1/16/89,F,7/27/15 8:04,410,3,0,pay_rent,4,0,college,30000,monthly,friend,no,daily,single,yes
9889040447,2/5/65,,7/27/15 8:12,,5+,11,own_home,5+,11,high_school,20000,monthly,google_play_store,no,daily,married,yes
6768500803,10/19/92,M,7/27/15 8:28,540,4,0,student_housing,,,college,0,daily,friend,no,few_times_a_week,single,no
2121469740,12/7/83,F,7/27/15 12:11,249,5+,0,pay_rent,5+,0,college,25000,monthly,facebook,no,daily,married,yes
2847751420,12/25/83,,7/27/15 13:08,,5+,6,pay_rent,,,college,25000,monthly,friend,no,daily,married,no
4473052530,6/13/83,,7/27/15 22:10,,4,8,pay_rent,5+,2,high_school,35000,monthly,friend,no,daily,married,yes
5213679097,8/12/77,,7/28/15 3:39,,5+,0,pay_rent,,,high_school,1000,daily,facebook,no,daily,married,no
5507647821,5/20/84,M,7/28/15 6:06,1524,5+,8,own_home,5+,9,high_school,32000,monthly,facebook,no,few_times_a_week,married,yes
7547786426,6/28/89,M,7/28/15 6:05,613,5+,0,with_family,,,college,30000,monthly,friend,no,daily,married,no
4702513294,5/11/92,M,7/28/15 6:56,493,3,7,pay_rent,1,0,college,12000,monthly,friend,no,daily,single,yes
4461208066,8/17/77,,7/28/15 7:13,,5+,0,pay_rent,5+,0,high_school,15000,monthly,friend,yes,daily,married,yes
6504272298,8/8/86,M,7/28/15 8:12,969,5+,0,pay_rent,,,college,7000,weekly,facebook,no,few_times_a_week,married,no
1174725935,2/3/73,,7/28/15 9:27,,5+,0,pay_rent,,,high_school,800,daily,friend,no,daily,married,no
3116973938,4/24/72,F,7/28/15 9:39,4705,5+,0,own_home,,,college,30000,monthly,friend,no,few_times_a_week,married,no
5781556178,5/6/79,,7/28/15 11:18,,5+,9,with_family,5+,11,college,30000,monthly,other:whatsapp,yes,daily,married,yes
7161900629,1/2/88,M,7/28/15 16:08,189,5+,0,with_family,,,college,15000,monthly,google_play_store,yes,few_times_a_week,married,no
6640166679,8/17/93,M,7/28/15 22:10,503,2,7,student_housing,0,5,college,3000,weekly,friend,no,few_times_a_week,single,yes
